"Title1","Title2","Authors1","Authors2","Keywords1","Keywords2","Similarity","Label"
"user association and resource allocation in full-duplex relay aided noma systems","ai4people - on good ai governance: 14 priority actions, a s.m.a.r.t. model of governance, and a regulatory toolbox","wang l,ai y,liu n,fei a","pagallo u,aurucci p,casanovas p,chatila r,chazerand p,dignum v,luetge c,madelin r,schafer b,valcke p","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ai4people - on good ai governance: 14 priority actions,artificial intelligence,burkhard schafer,christoph luetge,governance,paola aurucci,patrice chazerand,peggy valcke,pompeu casanovas,raja chatila,regulation,robert madelin,ssrn,ugo pagallo,virginia dignum,a s.m.a.r.t. model of governance,and a regulatory toolbox","0.22130662020906","0"
"user association and resource allocation in full-duplex relay aided noma systems","improving fairness of artificial intelligence algorithms in privileged-group selection bias data settings","wang l,ai y,liu n,fei a","pessach d,shmueli e","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","algorithmic bias,algorithmic fairness,fairness-aware machine learning,selection bias,semi-supervised learning","0.22045312150369","0"
"user association and resource allocation in full-duplex relay aided noma systems","artificial intelligence in human resources management: challenges and a path forward","wang l,ai y,liu n,fei a","tambe p,cappelli p,yakubovich v","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","data analysis,decision-making tools,hiring and recruitment,human capital,human resource ethics,information systems","0.24556696619598","0"
"user association and resource allocation in full-duplex relay aided noma systems","ai ethics in industry: a research framework","wang l,ai y,liu n,fei a","ville v,kai-kristian k,pekka a","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ai development,ai ethics,accountability,artificial intelligence,research framework,responsibility,transparency","0.20555432372505","0"
"user association and resource allocation in full-duplex relay aided noma systems","why fairness cannot be automated: bridging the gap between eu non-discrimination law and ai","wang l,ai y,liu n,fei a","wachter s,mittelstadt b,russell c","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","algorithm,artificial intelligence,bias,demographic parity,discrimination,european union,fairness,law,machine learning,non-discrimination","0.25586979913917","0"
"user association and resource allocation in full-duplex relay aided noma systems","artificial intelligence and the public sectorâ€”applications and challenges","wang l,ai y,liu n,fei a","wirtz bw,weyerer jc,geyer c","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ai applications,ai challenges,artificial intelligence,public sector","0.24830360393156","0"
"user association and resource allocation in full-duplex relay aided noma systems","algorithmic fairness in computational medicine","wang l,ai y,liu n,fei a","xu j,xiao y,wang wh,ning y,shenkman ea,bian j,wang f","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","algorithmic fairness,computational medicine","0.21165910380034","0"
"user association and resource allocation in full-duplex relay aided noma systems","effective exposure amortizing for fair top-k recommendation","wang l,ai y,liu n,fei a","yang t,xu z,ai q","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ccs concepts â€¢ information systems â†’ recommender systems; learning to rank keywords fair ranking,exposure,position bias,top-Ã­ ÂµÃ­Â±Â˜ recommendation","0.20476871320437","0"
"user association and resource allocation in full-duplex relay aided noma systems","flexible and adaptive fairness-aware learning in non-stationary data streams","wang l,ai y,liu n,fei a","zhang w,zhang m,zhang j,liu z,...","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ai fairness,flexible fairness,online classification","0.25797704447633","0"
"user association and resource allocation in full-duplex relay aided noma systems","bias, fairness and accountability with artificial intelligence and machine learning algorithms","wang l,ai y,liu n,fei a","zhou n,zhang z,nair vn,singhal h,chen j","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","ai,ml,algorithm,bias,fairness","0.21333894028595","0"
"user association and resource allocation in full-duplex relay aided noma systems","applying differential privacy mechanism in artificial intelligence","wang l,ai y,liu n,fei a","zhu t,yu ps","full-duplex (fd) relaying,nonorthogonal multiple access (noma),resource allocation","artificial intelligence,differential privacy,federated learning,multi-agent system,reinforcement learning","0.2167131242741","0"
"artificial intelligence and the public sectorâ€”applications and challenges","artificial intelligence, intersectionality, and the future of public health","wirtz bw,weyerer jc,geyer c","bauer gr,lizotte dj","ai applications,ai challenges,artificial intelligence,public sector","ajph,apha,american,association,health,journal,public,ethics,infrastructure,policy,practice","0.32242122719735","1"
"artificial intelligence and the public sectorâ€”applications and challenges","a sociotechnical view of algorithmic fairness","wirtz bw,weyerer jc,geyer c","dolata m,feuerriegel s,schwabe g","ai applications,ai challenges,artificial intelligence,public sector","algorithmic fairness,literature review,problematization,research agenda,sociotechnical perspective,state of the art","0.22777092796885","0"
"artificial intelligence and the public sectorâ€”applications and challenges","ai-enabled radio resource allocation in 5g for urllc and embb users","wirtz bw,weyerer jc,geyer c","elsayed m,erol-kantarci m","ai applications,ai challenges,artificial intelligence,public sector","5g mobile communication,delays,quality of service,reliability,resource management,throughput","0.25920181700195","0"
"artificial intelligence and the public sectorâ€”applications and challenges","principal fairness for human and algorithmic decision-making","wirtz bw,weyerer jc,geyer c","imai k,jiang z","ai applications,ai challenges,artificial intelligence,public sector","algorithmic fairness,causal inference,potential outcomes,principal stratification","0.23047079417726","0"
"artificial intelligence and the public sectorâ€”applications and challenges","a survey on datasets for fairness-aware machine learning","wirtz bw,weyerer jc,geyer c","le quy t,roy a,iosifidis v,zhang w,ntoutsi e","ai applications,ai challenges,artificial intelligence,public sector","aware machine learning,benchmark datasets,bias,datasets for fairness,discrimination,fairness","0.23228423101882","0"
"artificial intelligence and the public sectorâ€”applications and challenges","revealing factors influencing students' perceived fairness: a case with a predictive system for math learning","wirtz bw,weyerer jc,geyer c","li c,xing w","ai applications,ai challenges,artificial intelligence,public sector","fair ai,human-centered computing,math learning,perceived fairness","0.24099885189437","0"
